NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.1, 47.5545 msec to evaluate
step 82000, training accuracy 1, 3.51882 msec to evaluate
step 82100, training accuracy 1, 4.26078 msec to evaluate
step 82200, training accuracy 1, 4.67443 msec to evaluate
step 82300, training accuracy 0.98, 3.49903 msec to evaluate
step 82400, training accuracy 1, 4.06432 msec to evaluate
step 82500, training accuracy 0.96, 4.34804 msec to evaluate
step 82600, training accuracy 0.98, 3.46947 msec to evaluate
step 82700, training accuracy 1, 4.05836 msec to evaluate
step 82800, training accuracy 0.96, 4.69685 msec to evaluate
step 82900, training accuracy 1, 4.28391 msec to evaluate
test accuracy 0.9633
step 83000, training accuracy 1, 2.99835 msec to evaluate
step 83100, training accuracy 0.94, 4.26936 msec to evaluate
step 83200, training accuracy 0.98, 3.89314 msec to evaluate
step 83300, training accuracy 1, 3.6757 msec to evaluate
step 83400, training accuracy 1, 4.04954 msec to evaluate
step 83500, training accuracy 1, 4.07672 msec to evaluate
step 83600, training accuracy 1, 3.73483 msec to evaluate
step 83700, training accuracy 0.96, 4.0586 msec to evaluate
step 83800, training accuracy 1, 4.09651 msec to evaluate
step 83900, training accuracy 0.94, 3.76129 msec to evaluate
test accuracy 0.9717
step 84000, training accuracy 0.98, 3.01385 msec to evaluate
step 84100, training accuracy 1, 4.79555 msec to evaluate
step 84200, training accuracy 0.98, 4.23622 msec to evaluate
step 84300, training accuracy 0.94, 4.1275 msec to evaluate
step 84400, training accuracy 1, 4.1728 msec to evaluate
step 84500, training accuracy 1, 3.84283 msec to evaluate
step 84600, training accuracy 1, 4.19354 msec to evaluate
step 84700, training accuracy 1, 3.63493 msec to evaluate
step 84800, training accuracy 0.98, 4.76956 msec to evaluate
step 84900, training accuracy 1, 4.15754 msec to evaluate
test accuracy 0.9707
step 85000, training accuracy 1, 3.68309 msec to evaluate
step 85100, training accuracy 1, 4.60148 msec to evaluate
step 85200, training accuracy 0.98, 3.99232 msec to evaluate
step 85300, training accuracy 0.92, 4.05812 msec to evaluate
step 85400, training accuracy 1, 3.99923 msec to evaluate
step 85500, training accuracy 1, 4.73738 msec to evaluate
step 85600, training accuracy 1, 4.8902 msec to evaluate
step 85700, training accuracy 0.98, 4.21429 msec to evaluate
step 85800, training accuracy 1, 3.53837 msec to evaluate
step 85900, training accuracy 0.96, 4.26722 msec to evaluate
test accuracy 0.9719
step 86000, training accuracy 1, 4.21262 msec to evaluate
step 86100, training accuracy 0.94, 4.43721 msec to evaluate
step 86200, training accuracy 0.98, 4.37784 msec to evaluate
step 86300, training accuracy 0.98, 3.84974 msec to evaluate
step 86400, training accuracy 0.96, 4.56595 msec to evaluate
step 86500, training accuracy 0.98, 3.71242 msec to evaluate
step 86600, training accuracy 0.98, 4.04024 msec to evaluate
step 86700, training accuracy 0.98, 4.15206 msec to evaluate
step 86800, training accuracy 0.98, 3.90553 msec to evaluate
step 86900, training accuracy 1, 3.96156 msec to evaluate
test accuracy 0.9633
step 87000, training accuracy 1, 3.28755 msec to evaluate
step 87100, training accuracy 0.98, 4.68111 msec to evaluate
step 87200, training accuracy 0.98, 3.61347 msec to evaluate
step 87300, training accuracy 1, 4.02498 msec to evaluate
step 87400, training accuracy 1, 4.16923 msec to evaluate
step 87500, training accuracy 1, 3.57652 msec to evaluate
step 87600, training accuracy 1, 4.22812 msec to evaluate
step 87700, training accuracy 0.96, 4.14848 msec to evaluate
step 87800, training accuracy 0.92, 4.16827 msec to evaluate
step 87900, training accuracy 0.98, 3.72934 msec to evaluate
test accuracy 0.9691
step 88000, training accuracy 0.98, 3.87311 msec to evaluate
step 88100, training accuracy 0.98, 4.22502 msec to evaluate
step 88200, training accuracy 1, 4.11487 msec to evaluate
step 88300, training accuracy 0.96, 4.01378 msec to evaluate
step 88400, training accuracy 0.94, 4.29225 msec to evaluate
step 88500, training accuracy 0.92, 4.15206 msec to evaluate
step 88600, training accuracy 0.98, 4.3807 msec to evaluate
step 88700, training accuracy 1, 4.18496 msec to evaluate
step 88800, training accuracy 1, 4.15444 msec to evaluate
step 88900, training accuracy 1, 3.55601 msec to evaluate
test accuracy 0.9706
step 89000, training accuracy 1, 3.3927 msec to evaluate
step 89100, training accuracy 0.98, 4.20403 msec to evaluate
step 89200, training accuracy 0.98, 3.42965 msec to evaluate
step 89300, training accuracy 1, 3.77822 msec to evaluate
step 89400, training accuracy 1, 4.48799 msec to evaluate
step 89500, training accuracy 0.98, 4.11606 msec to evaluate
step 89600, training accuracy 1, 4.27842 msec to evaluate
step 89700, training accuracy 1, 4.13013 msec to evaluate
step 89800, training accuracy 0.96, 4.40812 msec to evaluate
step 89900, training accuracy 0.94, 3.32713 msec to evaluate
test accuracy 0.9692
step 90000, training accuracy 0.98, 4.74167 msec to evaluate
step 90100, training accuracy 0.96, 4.1976 msec to evaluate
step 90200, training accuracy 0.96, 5.83863 msec to evaluate
step 90300, training accuracy 0.96, 5.13172 msec to evaluate
step 90400, training accuracy 0.98, 3.59797 msec to evaluate
step 90500, training accuracy 1, 4.99415 msec to evaluate
step 90600, training accuracy 1, 4.06623 msec to evaluate
step 90700, training accuracy 0.98, 4.47726 msec to evaluate
step 90800, training accuracy 1, 5.2371 msec to evaluate
step 90900, training accuracy 0.96, 3.45922 msec to evaluate
test accuracy 0.9695
step 91000, training accuracy 0.98, 4.3602 msec to evaluate
step 91100, training accuracy 1, 4.5011 msec to evaluate
step 91200, training accuracy 1, 3.68977 msec to evaluate
step 91300, training accuracy 0.94, 3.38697 msec to evaluate
step 91400, training accuracy 0.96, 3.70812 msec to evaluate
step 91500, training accuracy 0.94, 3.97086 msec to evaluate
step 91600, training accuracy 0.98, 4.26507 msec to evaluate
step 91700, training accuracy 1, 4.1101 msec to evaluate
step 91800, training accuracy 1, 4.00114 msec to evaluate
step 91900, training accuracy 0.98, 4.22192 msec to evaluate
test accuracy 0.9683
step 92000, training accuracy 1, 4.3714 msec to evaluate
step 92100, training accuracy 0.94, 4.04382 msec to evaluate
step 92200, training accuracy 0.98, 3.85451 msec to evaluate
step 92300, training accuracy 0.98, 4.49491 msec to evaluate
step 92400, training accuracy 1, 3.91889 msec to evaluate
step 92500, training accuracy 0.98, 4.18091 msec to evaluate
step 92600, training accuracy 1, 4.44674 msec to evaluate
step 92700, training accuracy 0.98, 3.86167 msec to evaluate
step 92800, training accuracy 0.98, 4.27008 msec to evaluate
step 92900, training accuracy 0.98, 4.02355 msec to evaluate
test accuracy 0.9702
step 93000, training accuracy 0.98, 3.39413 msec to evaluate
step 93100, training accuracy 1, 4.32253 msec to evaluate
step 93200, training accuracy 1, 3.71599 msec to evaluate
step 93300, training accuracy 0.98, 3.83544 msec to evaluate
step 93400, training accuracy 1, 4.12536 msec to evaluate
step 93500, training accuracy 0.96, 4.2522 msec to evaluate
step 93600, training accuracy 0.96, 3.98064 msec to evaluate
step 93700, training accuracy 0.96, 4.0338 msec to evaluate
step 93800, training accuracy 0.94, 4.7555 msec to evaluate
step 93900, training accuracy 0.98, 4.72522 msec to evaluate
test accuracy 0.9707
step 94000, training accuracy 0.98, 4.74691 msec to evaluate
step 94100, training accuracy 0.98, 5.6169 msec to evaluate
step 94200, training accuracy 0.94, 4.02761 msec to evaluate
step 94300, training accuracy 1, 4.49371 msec to evaluate
step 94400, training accuracy 0.98, 3.53646 msec to evaluate
step 94500, training accuracy 0.96, 3.71027 msec to evaluate
step 94600, training accuracy 0.98, 3.66664 msec to evaluate
step 94700, training accuracy 0.98, 4.04882 msec to evaluate
step 94800, training accuracy 1, 4.91047 msec to evaluate
step 94900, training accuracy 0.96, 3.55625 msec to evaluate
test accuracy 0.9699
step 95000, training accuracy 1, 3.901 msec to evaluate
step 95100, training accuracy 0.96, 3.92199 msec to evaluate
step 95200, training accuracy 0.98, 4.32324 msec to evaluate
step 95300, training accuracy 0.96, 3.8352 msec to evaluate
step 95400, training accuracy 1, 4.12059 msec to evaluate
step 95500, training accuracy 1, 3.90649 msec to evaluate
step 95600, training accuracy 0.98, 3.76964 msec to evaluate
step 95700, training accuracy 0.96, 3.47447 msec to evaluate
step 95800, training accuracy 0.96, 4.21715 msec to evaluate
step 95900, training accuracy 1, 3.91865 msec to evaluate
test accuracy 0.9706
step 96000, training accuracy 1, 4.30751 msec to evaluate
step 96100, training accuracy 0.92, 4.05669 msec to evaluate
step 96200, training accuracy 1, 4.32611 msec to evaluate
step 96300, training accuracy 0.96, 5.65648 msec to evaluate
step 96400, training accuracy 0.94, 4.12869 msec to evaluate
step 96500, training accuracy 0.98, 4.27699 msec to evaluate
step 96600, training accuracy 1, 4.57191 msec to evaluate
step 96700, training accuracy 0.98, 4.45104 msec to evaluate
step 96800, training accuracy 0.98, 4.08506 msec to evaluate
step 96900, training accuracy 1, 4.16994 msec to evaluate
test accuracy 0.9702
step 97000, training accuracy 0.98, 3.44229 msec to evaluate
step 97100, training accuracy 1, 4.37713 msec to evaluate
step 97200, training accuracy 1, 4.13013 msec to evaluate
step 97300, training accuracy 0.98, 3.94225 msec to evaluate
step 97400, training accuracy 0.96, 3.47638 msec to evaluate
step 97500, training accuracy 0.98, 4.95386 msec to evaluate
step 97600, training accuracy 0.98, 3.94273 msec to evaluate
step 97700, training accuracy 0.98, 3.75128 msec to evaluate
step 97800, training accuracy 0.98, 3.76034 msec to evaluate
step 97900, training accuracy 1, 3.59964 msec to evaluate
test accuracy 0.9644
step 98000, training accuracy 1, 3.84378 msec to evaluate
step 98100, training accuracy 0.98, 3.97611 msec to evaluate
step 98200, training accuracy 0.98, 4.37188 msec to evaluate
step 98300, training accuracy 0.96, 4.19807 msec to evaluate
step 98400, training accuracy 0.98, 4.03595 msec to evaluate
step 98500, training accuracy 0.96, 4.45104 msec to evaluate
step 98600, training accuracy 1, 3.99971 msec to evaluate
step 98700, training accuracy 1, 4.62842 msec to evaluate
step 98800, training accuracy 1, 3.74317 msec to evaluate
step 98900, training accuracy 0.96, 3.97682 msec to evaluate
test accuracy 0.9697
step 99000, training accuracy 1, 3.42011 msec to evaluate
step 99100, training accuracy 0.98, 3.88455 msec to evaluate
step 99200, training accuracy 0.98, 4.11487 msec to evaluate
step 99300, training accuracy 1, 4.07624 msec to evaluate
step 99400, training accuracy 1, 4.53115 msec to evaluate
step 99500, training accuracy 1, 3.98302 msec to evaluate
step 99600, training accuracy 1, 3.8991 msec to evaluate
step 99700, training accuracy 1, 4.12631 msec to evaluate
step 99800, training accuracy 0.98, 3.78275 msec to evaluate
step 99900, training accuracy 1, 4.19307 msec to evaluate
test accuracy 0.9725
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
