NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.08, 35.5844 msec to evaluate
step 82000, training accuracy 1, 5.04208 msec to evaluate
step 82100, training accuracy 0.98, 4.02808 msec to evaluate
step 82200, training accuracy 0.98, 4.01807 msec to evaluate
step 82300, training accuracy 0.98, 3.91769 msec to evaluate
step 82400, training accuracy 1, 4.0524 msec to evaluate
step 82500, training accuracy 1, 3.6664 msec to evaluate
step 82600, training accuracy 0.98, 3.34644 msec to evaluate
step 82700, training accuracy 0.98, 3.71027 msec to evaluate
step 82800, training accuracy 1, 4.51517 msec to evaluate
step 82900, training accuracy 1, 3.932 msec to evaluate
test accuracy 0.9696
step 83000, training accuracy 0.96, 3.77083 msec to evaluate
step 83100, training accuracy 0.98, 4.01402 msec to evaluate
step 83200, training accuracy 0.96, 4.21596 msec to evaluate
step 83300, training accuracy 1, 4.0133 msec to evaluate
step 83400, training accuracy 1, 4.1461 msec to evaluate
step 83500, training accuracy 0.96, 3.84283 msec to evaluate
step 83600, training accuracy 0.98, 3.4976 msec to evaluate
step 83700, training accuracy 1, 4.55165 msec to evaluate
step 83800, training accuracy 0.98, 4.13013 msec to evaluate
step 83900, training accuracy 0.96, 4.56452 msec to evaluate
test accuracy 0.969
step 84000, training accuracy 0.96, 3.68214 msec to evaluate
step 84100, training accuracy 0.96, 4.43578 msec to evaluate
step 84200, training accuracy 0.96, 4.69565 msec to evaluate
step 84300, training accuracy 0.98, 3.95775 msec to evaluate
step 84400, training accuracy 1, 4.03237 msec to evaluate
step 84500, training accuracy 0.92, 3.87263 msec to evaluate
step 84600, training accuracy 0.98, 3.97563 msec to evaluate
step 84700, training accuracy 0.96, 3.45516 msec to evaluate
step 84800, training accuracy 1, 4.57621 msec to evaluate
step 84900, training accuracy 1, 3.71742 msec to evaluate
test accuracy 0.9673
step 85000, training accuracy 1, 4.83871 msec to evaluate
step 85100, training accuracy 1, 3.79777 msec to evaluate
step 85200, training accuracy 0.94, 4.35042 msec to evaluate
step 85300, training accuracy 0.98, 3.82257 msec to evaluate
step 85400, training accuracy 0.96, 3.90744 msec to evaluate
step 85500, training accuracy 0.98, 4.14324 msec to evaluate
step 85600, training accuracy 0.98, 3.51 msec to evaluate
step 85700, training accuracy 0.98, 5.00011 msec to evaluate
step 85800, training accuracy 0.96, 3.57199 msec to evaluate
step 85900, training accuracy 0.98, 3.76749 msec to evaluate
test accuracy 0.9645
step 86000, training accuracy 1, 4.54235 msec to evaluate
step 86100, training accuracy 0.98, 3.55387 msec to evaluate
step 86200, training accuracy 0.98, 3.68571 msec to evaluate
step 86300, training accuracy 0.98, 3.79467 msec to evaluate
step 86400, training accuracy 0.98, 4.3695 msec to evaluate
step 86500, training accuracy 0.98, 4.46987 msec to evaluate
step 86600, training accuracy 0.96, 4.06384 msec to evaluate
step 86700, training accuracy 0.96, 3.44276 msec to evaluate
step 86800, training accuracy 1, 3.69453 msec to evaluate
step 86900, training accuracy 1, 3.27134 msec to evaluate
test accuracy 0.9692
step 87000, training accuracy 0.98, 3.5131 msec to evaluate
step 87100, training accuracy 0.98, 5.11384 msec to evaluate
step 87200, training accuracy 1, 4.81701 msec to evaluate
step 87300, training accuracy 0.96, 4.19044 msec to evaluate
step 87400, training accuracy 1, 4.36807 msec to evaluate
step 87500, training accuracy 0.98, 4.30202 msec to evaluate
step 87600, training accuracy 1, 4.6165 msec to evaluate
step 87700, training accuracy 1, 4.15993 msec to evaluate
step 87800, training accuracy 1, 3.87716 msec to evaluate
step 87900, training accuracy 1, 3.57342 msec to evaluate
test accuracy 0.9641
step 88000, training accuracy 1, 3.92914 msec to evaluate
step 88100, training accuracy 0.96, 3.94678 msec to evaluate
step 88200, training accuracy 1, 3.67379 msec to evaluate
step 88300, training accuracy 0.96, 3.98207 msec to evaluate
step 88400, training accuracy 0.98, 3.8166 msec to evaluate
step 88500, training accuracy 0.98, 4.03905 msec to evaluate
step 88600, training accuracy 0.98, 4.48179 msec to evaluate
step 88700, training accuracy 0.98, 4.12273 msec to evaluate
step 88800, training accuracy 1, 3.79825 msec to evaluate
step 88900, training accuracy 0.98, 3.87573 msec to evaluate
test accuracy 0.9704
step 89000, training accuracy 0.98, 3.87406 msec to evaluate
step 89100, training accuracy 1, 4.65083 msec to evaluate
step 89200, training accuracy 0.96, 4.46606 msec to evaluate
step 89300, training accuracy 0.94, 4.20284 msec to evaluate
step 89400, training accuracy 0.98, 3.74675 msec to evaluate
step 89500, training accuracy 0.98, 4.00186 msec to evaluate
step 89600, training accuracy 1, 4.21405 msec to evaluate
step 89700, training accuracy 1, 4.06098 msec to evaluate
step 89800, training accuracy 1, 3.9041 msec to evaluate
step 89900, training accuracy 0.96, 3.9196 msec to evaluate
test accuracy 0.9697
step 90000, training accuracy 0.96, 3.7384 msec to evaluate
step 90100, training accuracy 0.94, 3.90816 msec to evaluate
step 90200, training accuracy 1, 3.98421 msec to evaluate
step 90300, training accuracy 0.94, 3.82686 msec to evaluate
step 90400, training accuracy 0.98, 3.89981 msec to evaluate
step 90500, training accuracy 1, 4.24862 msec to evaluate
step 90600, training accuracy 1, 3.98183 msec to evaluate
step 90700, training accuracy 0.96, 4.18186 msec to evaluate
step 90800, training accuracy 0.98, 3.88718 msec to evaluate
step 90900, training accuracy 0.96, 3.80492 msec to evaluate
test accuracy 0.967
step 91000, training accuracy 1, 3.26276 msec to evaluate
step 91100, training accuracy 1, 4.12321 msec to evaluate
step 91200, training accuracy 0.98, 4.07076 msec to evaluate
step 91300, training accuracy 0.96, 3.64399 msec to evaluate
step 91400, training accuracy 1, 3.46637 msec to evaluate
step 91500, training accuracy 1, 4.17256 msec to evaluate
step 91600, training accuracy 1, 4.45485 msec to evaluate
step 91700, training accuracy 0.98, 3.9525 msec to evaluate
step 91800, training accuracy 0.98, 4.23431 msec to evaluate
step 91900, training accuracy 1, 4.01998 msec to evaluate
test accuracy 0.9697
step 92000, training accuracy 1, 3.40366 msec to evaluate
step 92100, training accuracy 1, 4.46057 msec to evaluate
step 92200, training accuracy 0.98, 4.47607 msec to evaluate
step 92300, training accuracy 0.96, 3.90363 msec to evaluate
step 92400, training accuracy 0.96, 3.36218 msec to evaluate
step 92500, training accuracy 1, 3.81708 msec to evaluate
step 92600, training accuracy 0.94, 4.40001 msec to evaluate
step 92700, training accuracy 0.98, 4.31252 msec to evaluate
step 92800, training accuracy 1, 3.82757 msec to evaluate
step 92900, training accuracy 0.96, 3.79395 msec to evaluate
test accuracy 0.9714
step 93000, training accuracy 1, 3.61419 msec to evaluate
step 93100, training accuracy 0.98, 4.04644 msec to evaluate
step 93200, training accuracy 0.96, 4.21524 msec to evaluate
step 93300, training accuracy 0.96, 3.67093 msec to evaluate
step 93400, training accuracy 0.96, 4.09627 msec to evaluate
step 93500, training accuracy 0.98, 3.78227 msec to evaluate
step 93600, training accuracy 1, 4.2057 msec to evaluate
step 93700, training accuracy 1, 4.05526 msec to evaluate
step 93800, training accuracy 0.98, 4.10056 msec to evaluate
step 93900, training accuracy 0.96, 3.64947 msec to evaluate
test accuracy 0.9717
step 94000, training accuracy 1, 4.33946 msec to evaluate
step 94100, training accuracy 0.96, 3.56579 msec to evaluate
step 94200, training accuracy 0.98, 3.91459 msec to evaluate
step 94300, training accuracy 0.94, 3.73602 msec to evaluate
step 94400, training accuracy 1, 4.10891 msec to evaluate
step 94500, training accuracy 1, 4.65226 msec to evaluate
step 94600, training accuracy 0.96, 3.47924 msec to evaluate
step 94700, training accuracy 1, 4.09865 msec to evaluate
step 94800, training accuracy 1, 3.95823 msec to evaluate
step 94900, training accuracy 1, 4.22144 msec to evaluate
test accuracy 0.9646
step 95000, training accuracy 0.98, 4.30202 msec to evaluate
step 95100, training accuracy 1, 3.96395 msec to evaluate
step 95200, training accuracy 0.94, 4.45485 msec to evaluate
step 95300, training accuracy 0.98, 4.00615 msec to evaluate
step 95400, training accuracy 0.98, 3.87669 msec to evaluate
step 95500, training accuracy 1, 5.32341 msec to evaluate
step 95600, training accuracy 1, 4.52471 msec to evaluate
step 95700, training accuracy 1, 4.25053 msec to evaluate
step 95800, training accuracy 1, 3.98803 msec to evaluate
step 95900, training accuracy 0.94, 4.07243 msec to evaluate
test accuracy 0.9682
step 96000, training accuracy 1, 4.66371 msec to evaluate
step 96100, training accuracy 0.98, 4.31561 msec to evaluate
step 96200, training accuracy 1, 3.75414 msec to evaluate
step 96300, training accuracy 0.98, 3.80635 msec to evaluate
step 96400, training accuracy 0.98, 3.54362 msec to evaluate
step 96500, training accuracy 1, 4.32444 msec to evaluate
step 96600, training accuracy 0.88, 3.86477 msec to evaluate
step 96700, training accuracy 1, 4.79269 msec to evaluate
step 96800, training accuracy 0.98, 3.29924 msec to evaluate
step 96900, training accuracy 0.98, 3.83711 msec to evaluate
test accuracy 0.9628
step 97000, training accuracy 0.96, 3.58677 msec to evaluate
step 97100, training accuracy 0.98, 4.3757 msec to evaluate
step 97200, training accuracy 0.96, 4.05169 msec to evaluate
step 97300, training accuracy 1, 3.79395 msec to evaluate
step 97400, training accuracy 1, 3.84355 msec to evaluate
step 97500, training accuracy 1, 4.35185 msec to evaluate
step 97600, training accuracy 1, 3.71623 msec to evaluate
step 97700, training accuracy 1, 4.08602 msec to evaluate
step 97800, training accuracy 0.96, 3.91698 msec to evaluate
step 97900, training accuracy 0.96, 3.45922 msec to evaluate
test accuracy 0.9721
step 98000, training accuracy 0.98, 4.75073 msec to evaluate
step 98100, training accuracy 1, 3.7148 msec to evaluate
step 98200, training accuracy 0.98, 3.95131 msec to evaluate
step 98300, training accuracy 0.94, 4.41933 msec to evaluate
step 98400, training accuracy 0.98, 3.85952 msec to evaluate
step 98500, training accuracy 0.94, 3.88288 msec to evaluate
step 98600, training accuracy 1, 3.91769 msec to evaluate
step 98700, training accuracy 1, 4.89879 msec to evaluate
step 98800, training accuracy 1, 3.66664 msec to evaluate
step 98900, training accuracy 1, 3.74031 msec to evaluate
test accuracy 0.968
step 99000, training accuracy 1, 4.59361 msec to evaluate
step 99100, training accuracy 0.96, 4.24981 msec to evaluate
step 99200, training accuracy 1, 4.18496 msec to evaluate
step 99300, training accuracy 0.98, 3.7663 msec to evaluate
step 99400, training accuracy 1, 4.10867 msec to evaluate
step 99500, training accuracy 0.96, 4.31752 msec to evaluate
step 99600, training accuracy 0.98, 3.93224 msec to evaluate
step 99700, training accuracy 0.94, 3.7601 msec to evaluate
step 99800, training accuracy 0.98, 3.26562 msec to evaluate
step 99900, training accuracy 0.96, 4.31561 msec to evaluate
test accuracy 0.9686
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
