NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.06, 36.5419 msec to evaluate
step 82100, training accuracy 0.98, 4.68683 msec to evaluate
step 82200, training accuracy 0.98, 3.90911 msec to evaluate
step 82300, training accuracy 1, 3.83234 msec to evaluate
step 82400, training accuracy 0.98, 3.98278 msec to evaluate
step 82500, training accuracy 1, 4.73166 msec to evaluate
step 82600, training accuracy 0.98, 3.72314 msec to evaluate
step 82700, training accuracy 0.98, 3.84235 msec to evaluate
step 82800, training accuracy 0.98, 3.87573 msec to evaluate
step 82900, training accuracy 0.98, 3.92151 msec to evaluate
test accuracy 0.9646
step 83000, training accuracy 0.98, 4.50349 msec to evaluate
step 83100, training accuracy 0.96, 4.56357 msec to evaluate
step 83200, training accuracy 1, 3.85475 msec to evaluate
step 83300, training accuracy 0.98, 3.94392 msec to evaluate
step 83400, training accuracy 1, 3.76344 msec to evaluate
step 83500, training accuracy 1, 3.90553 msec to evaluate
step 83600, training accuracy 0.98, 3.59392 msec to evaluate
step 83700, training accuracy 0.98, 4.3714 msec to evaluate
step 83800, training accuracy 1, 4.09937 msec to evaluate
step 83900, training accuracy 1, 3.55744 msec to evaluate
test accuracy 0.9675
step 84000, training accuracy 1, 4.17542 msec to evaluate
step 84100, training accuracy 0.98, 4.39954 msec to evaluate
step 84200, training accuracy 0.98, 5.23424 msec to evaluate
step 84300, training accuracy 0.98, 3.86238 msec to evaluate
step 84400, training accuracy 1, 5.08595 msec to evaluate
step 84500, training accuracy 0.96, 4.26579 msec to evaluate
step 84600, training accuracy 0.96, 4.24266 msec to evaluate
step 84700, training accuracy 0.98, 3.77631 msec to evaluate
step 84800, training accuracy 0.96, 4.43363 msec to evaluate
step 84900, training accuracy 0.98, 3.65925 msec to evaluate
test accuracy 0.9684
step 85000, training accuracy 0.94, 3.65472 msec to evaluate
step 85100, training accuracy 0.96, 4.25792 msec to evaluate
step 85200, training accuracy 1, 3.64685 msec to evaluate
step 85300, training accuracy 0.98, 4.13609 msec to evaluate
step 85400, training accuracy 1, 4.22549 msec to evaluate
step 85500, training accuracy 1, 4.41456 msec to evaluate
step 85600, training accuracy 1, 4.16207 msec to evaluate
step 85700, training accuracy 0.92, 4.05025 msec to evaluate
step 85800, training accuracy 0.96, 3.40557 msec to evaluate
step 85900, training accuracy 1, 4.10199 msec to evaluate
test accuracy 0.9671
step 86000, training accuracy 1, 4.9324 msec to evaluate
step 86100, training accuracy 1, 4.69899 msec to evaluate
step 86200, training accuracy 0.98, 3.82614 msec to evaluate
step 86300, training accuracy 0.96, 3.9525 msec to evaluate
step 86400, training accuracy 1, 4.36473 msec to evaluate
step 86500, training accuracy 1, 4.14419 msec to evaluate
step 86600, training accuracy 0.96, 4.07004 msec to evaluate
step 86700, training accuracy 1, 4.25696 msec to evaluate
step 86800, training accuracy 0.94, 4.09865 msec to evaluate
step 86900, training accuracy 1, 3.43108 msec to evaluate
test accuracy 0.9567
step 87000, training accuracy 0.94, 3.72529 msec to evaluate
step 87100, training accuracy 1, 4.1132 msec to evaluate
step 87200, training accuracy 1, 3.76463 msec to evaluate
step 87300, training accuracy 0.96, 3.78203 msec to evaluate
step 87400, training accuracy 0.98, 3.77655 msec to evaluate
step 87500, training accuracy 0.96, 4.22239 msec to evaluate
step 87600, training accuracy 1, 3.582 msec to evaluate
step 87700, training accuracy 0.96, 4.59099 msec to evaluate
step 87800, training accuracy 1, 4.00352 msec to evaluate
step 87900, training accuracy 0.96, 4.67491 msec to evaluate
test accuracy 0.9709
step 88000, training accuracy 1, 4.17304 msec to evaluate
step 88100, training accuracy 1, 5.53179 msec to evaluate
step 88200, training accuracy 0.98, 4.15587 msec to evaluate
step 88300, training accuracy 0.98, 5.17726 msec to evaluate
step 88400, training accuracy 1, 3.89433 msec to evaluate
step 88500, training accuracy 0.98, 4.09031 msec to evaluate
step 88600, training accuracy 0.98, 4.02689 msec to evaluate
step 88700, training accuracy 1, 4.23574 msec to evaluate
step 88800, training accuracy 1, 4.48918 msec to evaluate
step 88900, training accuracy 0.96, 3.7868 msec to evaluate
test accuracy 0.9684
step 89000, training accuracy 0.98, 3.45445 msec to evaluate
step 89100, training accuracy 0.98, 3.30377 msec to evaluate
step 89200, training accuracy 0.96, 4.72879 msec to evaluate
step 89300, training accuracy 1, 4.07553 msec to evaluate
step 89400, training accuracy 0.96, 3.85618 msec to evaluate
step 89500, training accuracy 1, 3.58748 msec to evaluate
step 89600, training accuracy 0.98, 4.43268 msec to evaluate
step 89700, training accuracy 1, 4.65751 msec to evaluate
step 89800, training accuracy 0.98, 4.0164 msec to evaluate
step 89900, training accuracy 1, 3.62802 msec to evaluate
test accuracy 0.9662
step 90000, training accuracy 1, 3.43776 msec to evaluate
step 90100, training accuracy 0.98, 4.45366 msec to evaluate
step 90200, training accuracy 0.92, 3.74484 msec to evaluate
step 90300, training accuracy 0.96, 3.6602 msec to evaluate
step 90400, training accuracy 0.96, 4.02451 msec to evaluate
step 90500, training accuracy 0.96, 3.84617 msec to evaluate
step 90600, training accuracy 1, 4.56309 msec to evaluate
step 90700, training accuracy 0.96, 4.49824 msec to evaluate
step 90800, training accuracy 1, 3.9897 msec to evaluate
step 90900, training accuracy 0.98, 3.91412 msec to evaluate
test accuracy 0.9595
step 91000, training accuracy 0.94, 3.89528 msec to evaluate
step 91100, training accuracy 1, 4.31848 msec to evaluate
step 91200, training accuracy 1, 4.61435 msec to evaluate
step 91300, training accuracy 0.96, 5.33032 msec to evaluate
step 91400, training accuracy 1, 4.11916 msec to evaluate
step 91500, training accuracy 1, 3.57938 msec to evaluate
step 91600, training accuracy 0.96, 3.92103 msec to evaluate
step 91700, training accuracy 0.98, 4.19378 msec to evaluate
step 91800, training accuracy 0.96, 4.6041 msec to evaluate
step 91900, training accuracy 0.96, 3.81374 msec to evaluate
test accuracy 0.9677
step 92000, training accuracy 1, 6.01888 msec to evaluate
step 92100, training accuracy 1, 4.00782 msec to evaluate
step 92200, training accuracy 1, 4.49014 msec to evaluate
step 92300, training accuracy 1, 4.17066 msec to evaluate
step 92400, training accuracy 1, 3.38721 msec to evaluate
step 92500, training accuracy 0.96, 3.86691 msec to evaluate
step 92600, training accuracy 0.96, 4.42576 msec to evaluate
step 92700, training accuracy 1, 4.07767 msec to evaluate
step 92800, training accuracy 0.98, 4.28677 msec to evaluate
step 92900, training accuracy 0.98, 4.44913 msec to evaluate
test accuracy 0.9694
step 93000, training accuracy 1, 3.61681 msec to evaluate
step 93100, training accuracy 1, 4.20594 msec to evaluate
step 93200, training accuracy 1, 4.44937 msec to evaluate
step 93300, training accuracy 1, 3.75175 msec to evaluate
step 93400, training accuracy 0.96, 4.30417 msec to evaluate
step 93500, training accuracy 1, 4.10986 msec to evaluate
step 93600, training accuracy 1, 3.92842 msec to evaluate
step 93700, training accuracy 1, 4.02141 msec to evaluate
step 93800, training accuracy 0.96, 3.88861 msec to evaluate
step 93900, training accuracy 0.96, 4.10032 msec to evaluate
test accuracy 0.9697
step 94000, training accuracy 0.98, 4.13799 msec to evaluate
step 94100, training accuracy 0.96, 4.29153 msec to evaluate
step 94200, training accuracy 0.96, 3.59321 msec to evaluate
step 94300, training accuracy 0.98, 3.91221 msec to evaluate
step 94400, training accuracy 1, 3.8631 msec to evaluate
step 94500, training accuracy 0.98, 5.91731 msec to evaluate
step 94600, training accuracy 1, 3.3226 msec to evaluate
step 94700, training accuracy 1, 4.10056 msec to evaluate
step 94800, training accuracy 1, 3.68667 msec to evaluate
step 94900, training accuracy 0.98, 4.43888 msec to evaluate
test accuracy 0.971
step 95000, training accuracy 0.96, 3.87406 msec to evaluate
step 95100, training accuracy 0.98, 4.18425 msec to evaluate
step 95200, training accuracy 0.98, 3.63111 msec to evaluate
step 95300, training accuracy 1, 3.72744 msec to evaluate
step 95400, training accuracy 0.98, 4.28104 msec to evaluate
step 95500, training accuracy 1, 3.32546 msec to evaluate
step 95600, training accuracy 0.98, 3.45445 msec to evaluate
step 95700, training accuracy 1, 3.52097 msec to evaluate
step 95800, training accuracy 1, 4.85325 msec to evaluate
step 95900, training accuracy 0.96, 3.89481 msec to evaluate
test accuracy 0.968
step 96000, training accuracy 1, 2.72083 msec to evaluate
step 96100, training accuracy 1, 3.96967 msec to evaluate
step 96200, training accuracy 0.96, 4.27294 msec to evaluate
step 96300, training accuracy 0.98, 3.97348 msec to evaluate
step 96400, training accuracy 1, 4.26054 msec to evaluate
step 96500, training accuracy 1, 4.90975 msec to evaluate
step 96600, training accuracy 0.98, 3.90673 msec to evaluate
step 96700, training accuracy 0.98, 4.22978 msec to evaluate
step 96800, training accuracy 1, 3.60584 msec to evaluate
step 96900, training accuracy 1, 4.27771 msec to evaluate
test accuracy 0.9712
step 97000, training accuracy 0.94, 3.73888 msec to evaluate
step 97100, training accuracy 0.96, 3.98111 msec to evaluate
step 97200, training accuracy 1, 4.54211 msec to evaluate
step 97300, training accuracy 0.98, 3.59392 msec to evaluate
step 97400, training accuracy 0.98, 3.86143 msec to evaluate
step 97500, training accuracy 0.96, 3.67928 msec to evaluate
step 97600, training accuracy 0.98, 3.9432 msec to evaluate
step 97700, training accuracy 0.94, 3.6149 msec to evaluate
step 97800, training accuracy 0.98, 4.12917 msec to evaluate
step 97900, training accuracy 0.98, 3.46494 msec to evaluate
test accuracy 0.9716
step 98000, training accuracy 1, 2.97761 msec to evaluate
step 98100, training accuracy 0.98, 5.17845 msec to evaluate
step 98200, training accuracy 1, 3.85237 msec to evaluate
step 98300, training accuracy 0.98, 3.83019 msec to evaluate
step 98400, training accuracy 0.94, 4.14324 msec to evaluate
step 98500, training accuracy 1, 4.45199 msec to evaluate
step 98600, training accuracy 0.98, 6.64949 msec to evaluate
step 98700, training accuracy 1, 3.91817 msec to evaluate
step 98800, training accuracy 1, 3.87526 msec to evaluate
step 98900, training accuracy 0.98, 3.79729 msec to evaluate
test accuracy 0.9713
step 99000, training accuracy 0.96, 4.09484 msec to evaluate
step 99100, training accuracy 0.98, 6.93011 msec to evaluate
step 99200, training accuracy 0.96, 4.15444 msec to evaluate
step 99300, training accuracy 0.98, 3.54433 msec to evaluate
step 99400, training accuracy 0.98, 3.86095 msec to evaluate
step 99500, training accuracy 0.98, 4.38809 msec to evaluate
step 99600, training accuracy 0.98, 3.99303 msec to evaluate
step 99700, training accuracy 1, 3.82257 msec to evaluate
step 99800, training accuracy 0.96, 4.22215 msec to evaluate
step 99900, training accuracy 0.98, 4.08983 msec to evaluate
test accuracy 0.9566
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
