NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.14, 46.9613 msec to evaluate
step 82200, training accuracy 0.96, 3.62945 msec to evaluate
step 82300, training accuracy 0.98, 4.27079 msec to evaluate
step 82400, training accuracy 0.98, 4.36592 msec to evaluate
step 82500, training accuracy 1, 3.14379 msec to evaluate
step 82600, training accuracy 0.98, 3.52788 msec to evaluate
step 82700, training accuracy 0.98, 4.24194 msec to evaluate
step 82800, training accuracy 0.96, 4.70448 msec to evaluate
step 82900, training accuracy 0.98, 4.35305 msec to evaluate
test accuracy 0.9733
step 83000, training accuracy 0.96, 3.90244 msec to evaluate
step 83100, training accuracy 1, 3.6211 msec to evaluate
step 83200, training accuracy 1, 4.82464 msec to evaluate
step 83300, training accuracy 0.96, 4.10128 msec to evaluate
step 83400, training accuracy 0.98, 3.8197 msec to evaluate
step 83500, training accuracy 0.98, 4.3118 msec to evaluate
step 83600, training accuracy 1, 10.658 msec to evaluate
step 83700, training accuracy 0.98, 4.48179 msec to evaluate
step 83800, training accuracy 0.98, 4.33135 msec to evaluate
step 83900, training accuracy 0.98, 4.13823 msec to evaluate
test accuracy 0.9777
step 84000, training accuracy 1, 3.23057 msec to evaluate
step 84100, training accuracy 0.98, 4.27318 msec to evaluate
step 84200, training accuracy 0.96, 3.82161 msec to evaluate
step 84300, training accuracy 1, 4.5507 msec to evaluate
step 84400, training accuracy 0.96, 4.69041 msec to evaluate
step 84500, training accuracy 1, 3.7775 msec to evaluate
step 84600, training accuracy 0.98, 4.30202 msec to evaluate
step 84700, training accuracy 0.94, 3.29256 msec to evaluate
step 84800, training accuracy 0.98, 3.83663 msec to evaluate
step 84900, training accuracy 0.98, 3.43347 msec to evaluate
test accuracy 0.9713
step 85000, training accuracy 0.98, 3.15022 msec to evaluate
step 85100, training accuracy 1, 3.89886 msec to evaluate
step 85200, training accuracy 1, 4.35376 msec to evaluate
step 85300, training accuracy 1, 4.16493 msec to evaluate
step 85400, training accuracy 1, 4.14491 msec to evaluate
step 85500, training accuracy 0.98, 3.98421 msec to evaluate
step 85600, training accuracy 0.98, 3.93224 msec to evaluate
step 85700, training accuracy 0.98, 4.24528 msec to evaluate
step 85800, training accuracy 1, 3.66282 msec to evaluate
step 85900, training accuracy 1, 4.17805 msec to evaluate
test accuracy 0.9738
step 86000, training accuracy 0.98, 3.76916 msec to evaluate
step 86100, training accuracy 0.98, 4.04048 msec to evaluate
step 86200, training accuracy 0.92, 4.19116 msec to evaluate
step 86300, training accuracy 0.98, 3.79562 msec to evaluate
step 86400, training accuracy 0.96, 4.21596 msec to evaluate
step 86500, training accuracy 0.96, 3.83615 msec to evaluate
step 86600, training accuracy 1, 3.98445 msec to evaluate
step 86700, training accuracy 0.98, 4.14443 msec to evaluate
step 86800, training accuracy 1, 3.75891 msec to evaluate
step 86900, training accuracy 0.94, 3.41654 msec to evaluate
test accuracy 0.9726
step 87000, training accuracy 0.98, 4.02117 msec to evaluate
step 87100, training accuracy 0.98, 3.90005 msec to evaluate
step 87200, training accuracy 0.98, 3.99899 msec to evaluate
step 87300, training accuracy 1, 3.77083 msec to evaluate
step 87400, training accuracy 0.98, 4.36974 msec to evaluate
step 87500, training accuracy 0.96, 4.4415 msec to evaluate
step 87600, training accuracy 1, 3.91865 msec to evaluate
step 87700, training accuracy 1, 4.04286 msec to evaluate
step 87800, training accuracy 0.98, 4.08101 msec to evaluate
step 87900, training accuracy 1, 4.77529 msec to evaluate
test accuracy 0.9678
step 88000, training accuracy 0.96, 4.70638 msec to evaluate
step 88100, training accuracy 0.98, 4.6525 msec to evaluate
step 88200, training accuracy 0.98, 3.7241 msec to evaluate
step 88300, training accuracy 1, 3.95465 msec to evaluate
step 88400, training accuracy 0.96, 3.8898 msec to evaluate
step 88500, training accuracy 0.98, 4.57454 msec to evaluate
step 88600, training accuracy 1, 3.8507 msec to evaluate
step 88700, training accuracy 0.94, 4.07052 msec to evaluate
step 88800, training accuracy 1, 4.55952 msec to evaluate
step 88900, training accuracy 1, 4.07767 msec to evaluate
test accuracy 0.9719
step 89000, training accuracy 0.96, 3.48353 msec to evaluate
step 89100, training accuracy 0.94, 3.61085 msec to evaluate
step 89200, training accuracy 0.98, 3.88432 msec to evaluate
step 89300, training accuracy 0.98, 3.89862 msec to evaluate
step 89400, training accuracy 0.98, 3.88432 msec to evaluate
step 89500, training accuracy 0.98, 4.035 msec to evaluate
step 89600, training accuracy 1, 3.63803 msec to evaluate
step 89700, training accuracy 0.96, 3.62802 msec to evaluate
step 89800, training accuracy 1, 4.1275 msec to evaluate
step 89900, training accuracy 0.98, 3.79682 msec to evaluate
test accuracy 0.9705
step 90000, training accuracy 1, 3.31569 msec to evaluate
step 90100, training accuracy 1, 6.66499 msec to evaluate
step 90200, training accuracy 0.98, 4.879 msec to evaluate
step 90300, training accuracy 0.98, 4.11153 msec to evaluate
step 90400, training accuracy 0.94, 4.17852 msec to evaluate
step 90500, training accuracy 0.98, 3.57127 msec to evaluate
step 90600, training accuracy 0.96, 4.34399 msec to evaluate
step 90700, training accuracy 0.96, 4.47512 msec to evaluate
step 90800, training accuracy 1, 4.25386 msec to evaluate
step 90900, training accuracy 1, 3.81351 msec to evaluate
test accuracy 0.9693
step 91000, training accuracy 0.98, 4.2603 msec to evaluate
step 91100, training accuracy 1, 4.10414 msec to evaluate
step 91200, training accuracy 0.98, 4.1883 msec to evaluate
step 91300, training accuracy 0.92, 4.14276 msec to evaluate
step 91400, training accuracy 0.98, 3.85141 msec to evaluate
step 91500, training accuracy 0.92, 4.12583 msec to evaluate
step 91600, training accuracy 0.98, 4.00901 msec to evaluate
step 91700, training accuracy 1, 4.04096 msec to evaluate
step 91800, training accuracy 0.98, 4.56476 msec to evaluate
step 91900, training accuracy 1, 4.09102 msec to evaluate
test accuracy 0.9611
step 92000, training accuracy 0.98, 3.84665 msec to evaluate
step 92100, training accuracy 1, 3.75581 msec to evaluate
step 92200, training accuracy 0.98, 4.3304 msec to evaluate
step 92300, training accuracy 1, 4.12011 msec to evaluate
step 92400, training accuracy 0.96, 3.87406 msec to evaluate
step 92500, training accuracy 0.98, 4.30894 msec to evaluate
step 92600, training accuracy 0.98, 3.95012 msec to evaluate
step 92700, training accuracy 1, 4.40884 msec to evaluate
step 92800, training accuracy 1, 3.35145 msec to evaluate
step 92900, training accuracy 0.98, 4.15492 msec to evaluate
test accuracy 0.9726
step 93000, training accuracy 0.98, 5.39923 msec to evaluate
step 93100, training accuracy 0.98, 5.1558 msec to evaluate
step 93200, training accuracy 0.98, 3.82447 msec to evaluate
step 93300, training accuracy 0.96, 4.17924 msec to evaluate
step 93400, training accuracy 0.9, 4.35257 msec to evaluate
step 93500, training accuracy 0.98, 4.69422 msec to evaluate
step 93600, training accuracy 0.98, 3.89314 msec to evaluate
step 93700, training accuracy 0.98, 3.35693 msec to evaluate
step 93800, training accuracy 0.98, 4.41647 msec to evaluate
step 93900, training accuracy 0.98, 3.98517 msec to evaluate
test accuracy 0.9682
step 94000, training accuracy 0.98, 3.47137 msec to evaluate
step 94100, training accuracy 0.98, 3.67022 msec to evaluate
step 94200, training accuracy 0.98, 4.05955 msec to evaluate
step 94300, training accuracy 1, 4.44221 msec to evaluate
step 94400, training accuracy 1, 4.0679 msec to evaluate
step 94500, training accuracy 0.98, 3.99017 msec to evaluate
step 94600, training accuracy 0.98, 3.50595 msec to evaluate
step 94700, training accuracy 0.98, 3.89457 msec to evaluate
step 94800, training accuracy 0.96, 5.0571 msec to evaluate
step 94900, training accuracy 0.98, 3.49069 msec to evaluate
test accuracy 0.9705
step 95000, training accuracy 1, 4.66371 msec to evaluate
step 95100, training accuracy 0.98, 4.17185 msec to evaluate
step 95200, training accuracy 0.98, 4.3962 msec to evaluate
step 95300, training accuracy 0.96, 4.82583 msec to evaluate
step 95400, training accuracy 1, 3.43704 msec to evaluate
step 95500, training accuracy 1, 4.34637 msec to evaluate
step 95600, training accuracy 0.98, 4.0226 msec to evaluate
step 95700, training accuracy 0.98, 3.83615 msec to evaluate
step 95800, training accuracy 1, 4.72093 msec to evaluate
step 95900, training accuracy 0.98, 3.47757 msec to evaluate
test accuracy 0.9709
step 96000, training accuracy 0.96, 4.21166 msec to evaluate
step 96100, training accuracy 0.98, 4.20117 msec to evaluate
step 96200, training accuracy 0.98, 3.92532 msec to evaluate
step 96300, training accuracy 0.98, 3.79324 msec to evaluate
step 96400, training accuracy 0.96, 4.06981 msec to evaluate
step 96500, training accuracy 0.96, 4.39239 msec to evaluate
step 96600, training accuracy 1, 3.74603 msec to evaluate
step 96700, training accuracy 1, 4.01282 msec to evaluate
step 96800, training accuracy 0.98, 4.20356 msec to evaluate
step 96900, training accuracy 1, 3.74961 msec to evaluate
test accuracy 0.9697
step 97000, training accuracy 1, 3.51572 msec to evaluate
step 97100, training accuracy 1, 4.4024 msec to evaluate
step 97200, training accuracy 1, 4.00186 msec to evaluate
step 97300, training accuracy 1, 3.74341 msec to evaluate
step 97400, training accuracy 1, 4.42886 msec to evaluate
step 97500, training accuracy 0.96, 3.73125 msec to evaluate
step 97600, training accuracy 0.94, 4.10104 msec to evaluate
step 97700, training accuracy 0.98, 4.21739 msec to evaluate
step 97800, training accuracy 0.96, 4.39262 msec to evaluate
step 97900, training accuracy 1, 3.83353 msec to evaluate
test accuracy 0.9679
step 98000, training accuracy 0.98, 3.65376 msec to evaluate
step 98100, training accuracy 0.98, 4.93073 msec to evaluate
step 98200, training accuracy 1, 4.01258 msec to evaluate
step 98300, training accuracy 0.98, 3.82662 msec to evaluate
step 98400, training accuracy 1, 5.05996 msec to evaluate
step 98500, training accuracy 0.98, 3.98374 msec to evaluate
step 98600, training accuracy 0.96, 4.36687 msec to evaluate
step 98700, training accuracy 1, 3.65853 msec to evaluate
step 98800, training accuracy 1, 4.39262 msec to evaluate
step 98900, training accuracy 0.98, 3.71146 msec to evaluate
test accuracy 0.9702
step 99000, training accuracy 1, 3.38578 msec to evaluate
step 99100, training accuracy 1, 4.21238 msec to evaluate
step 99200, training accuracy 0.98, 3.98922 msec to evaluate
step 99300, training accuracy 1, 4.80008 msec to evaluate
step 99400, training accuracy 0.96, 6.18625 msec to evaluate
step 99500, training accuracy 1, 3.60417 msec to evaluate
step 99600, training accuracy 0.96, 4.47822 msec to evaluate
step 99700, training accuracy 0.98, 3.91102 msec to evaluate
step 99800, training accuracy 0.98, 4.28176 msec to evaluate
step 99900, training accuracy 1, 4.35948 msec to evaluate
test accuracy 0.9698
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
