NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.12, 36.402 msec to evaluate
step 81900, training accuracy 0.96, 3.59797 msec to evaluate
test accuracy 0.9705
step 82000, training accuracy 0.94, 4.81892 msec to evaluate
step 82100, training accuracy 0.98, 4.28534 msec to evaluate
step 82200, training accuracy 1, 4.02546 msec to evaluate
step 82300, training accuracy 1, 5.33009 msec to evaluate
step 82400, training accuracy 0.98, 4.52495 msec to evaluate
step 82500, training accuracy 1, 3.65591 msec to evaluate
step 82600, training accuracy 1, 4.39882 msec to evaluate
step 82700, training accuracy 0.98, 4.17781 msec to evaluate
step 82800, training accuracy 0.92, 4.55618 msec to evaluate
step 82900, training accuracy 0.98, 3.53932 msec to evaluate
test accuracy 0.9699
step 83000, training accuracy 0.98, 3.48783 msec to evaluate
step 83100, training accuracy 0.98, 4.51112 msec to evaluate
step 83200, training accuracy 0.98, 4.33111 msec to evaluate
step 83300, training accuracy 0.96, 4.19116 msec to evaluate
step 83400, training accuracy 1, 4.58789 msec to evaluate
step 83500, training accuracy 0.98, 4.10318 msec to evaluate
step 83600, training accuracy 0.98, 3.52883 msec to evaluate
step 83700, training accuracy 0.96, 3.93867 msec to evaluate
step 83800, training accuracy 0.96, 4.07314 msec to evaluate
step 83900, training accuracy 1, 3.62515 msec to evaluate
test accuracy 0.9681
step 84000, training accuracy 1, 3.48973 msec to evaluate
step 84100, training accuracy 0.96, 3.98183 msec to evaluate
step 84200, training accuracy 0.96, 4.19688 msec to evaluate
step 84300, training accuracy 1, 3.97944 msec to evaluate
step 84400, training accuracy 1, 4.04358 msec to evaluate
step 84500, training accuracy 0.98, 5.04994 msec to evaluate
step 84600, training accuracy 1, 3.78585 msec to evaluate
step 84700, training accuracy 1, 3.89862 msec to evaluate
step 84800, training accuracy 0.96, 4.4241 msec to evaluate
step 84900, training accuracy 0.98, 5.78332 msec to evaluate
test accuracy 0.9655
step 85000, training accuracy 0.98, 3.71742 msec to evaluate
step 85100, training accuracy 1, 4.29296 msec to evaluate
step 85200, training accuracy 1, 3.9022 msec to evaluate
step 85300, training accuracy 1, 3.80349 msec to evaluate
step 85400, training accuracy 1, 3.96156 msec to evaluate
step 85500, training accuracy 1, 4.33135 msec to evaluate
step 85600, training accuracy 0.98, 4.31252 msec to evaluate
step 85700, training accuracy 0.96, 4.03571 msec to evaluate
step 85800, training accuracy 0.98, 3.28469 msec to evaluate
step 85900, training accuracy 1, 4.36616 msec to evaluate
test accuracy 0.9567
step 86000, training accuracy 1, 4.49491 msec to evaluate
step 86100, training accuracy 0.98, 4.32277 msec to evaluate
step 86200, training accuracy 1, 3.86071 msec to evaluate
step 86300, training accuracy 0.98, 3.67641 msec to evaluate
step 86400, training accuracy 1, 3.73721 msec to evaluate
step 86500, training accuracy 0.94, 4.01807 msec to evaluate
step 86600, training accuracy 0.96, 4.94361 msec to evaluate
step 86700, training accuracy 0.98, 4.22692 msec to evaluate
step 86800, training accuracy 0.98, 3.72624 msec to evaluate
step 86900, training accuracy 0.96, 3.74532 msec to evaluate
test accuracy 0.9671
step 87000, training accuracy 0.94, 4.46677 msec to evaluate
step 87100, training accuracy 0.96, 4.20976 msec to evaluate
step 87200, training accuracy 0.98, 4.37903 msec to evaluate
step 87300, training accuracy 1, 3.61109 msec to evaluate
step 87400, training accuracy 0.98, 4.21691 msec to evaluate
step 87500, training accuracy 0.98, 4.31013 msec to evaluate
step 87600, training accuracy 0.96, 4.15897 msec to evaluate
step 87700, training accuracy 0.98, 4.39072 msec to evaluate
step 87800, training accuracy 0.98, 3.94678 msec to evaluate
step 87900, training accuracy 1, 3.42107 msec to evaluate
test accuracy 0.9699
step 88000, training accuracy 1, 3.74246 msec to evaluate
step 88100, training accuracy 1, 4.5321 msec to evaluate
step 88200, training accuracy 0.98, 4.03333 msec to evaluate
step 88300, training accuracy 0.98, 3.85857 msec to evaluate
step 88400, training accuracy 0.98, 4.41313 msec to evaluate
step 88500, training accuracy 1, 3.65782 msec to evaluate
step 88600, training accuracy 0.96, 4.17972 msec to evaluate
step 88700, training accuracy 1, 4.18711 msec to evaluate
step 88800, training accuracy 1, 4.88853 msec to evaluate
step 88900, training accuracy 1, 4.35734 msec to evaluate
test accuracy 0.967
step 89000, training accuracy 1, 3.97635 msec to evaluate
step 89100, training accuracy 1, 4.42815 msec to evaluate
step 89200, training accuracy 0.98, 4.1461 msec to evaluate
step 89300, training accuracy 0.98, 4.16994 msec to evaluate
step 89400, training accuracy 0.96, 3.50475 msec to evaluate
step 89500, training accuracy 1, 3.95656 msec to evaluate
step 89600, training accuracy 0.96, 4.23503 msec to evaluate
step 89700, training accuracy 0.96, 4.05169 msec to evaluate
step 89800, training accuracy 0.96, 4.29845 msec to evaluate
step 89900, training accuracy 1, 3.59964 msec to evaluate
test accuracy 0.9674
step 90000, training accuracy 1, 4.56405 msec to evaluate
step 90100, training accuracy 1, 4.29749 msec to evaluate
step 90200, training accuracy 0.98, 3.6962 msec to evaluate
step 90300, training accuracy 1, 4.5867 msec to evaluate
step 90400, training accuracy 0.94, 4.00972 msec to evaluate
step 90500, training accuracy 1, 4.41408 msec to evaluate
step 90600, training accuracy 0.98, 4.04024 msec to evaluate
step 90700, training accuracy 0.96, 3.94559 msec to evaluate
step 90800, training accuracy 1, 4.10485 msec to evaluate
step 90900, training accuracy 1, 4.24075 msec to evaluate
test accuracy 0.9663
step 91000, training accuracy 0.98, 4.04811 msec to evaluate
step 91100, training accuracy 0.98, 4.15206 msec to evaluate
step 91200, training accuracy 1, 3.90768 msec to evaluate
step 91300, training accuracy 1, 4.24004 msec to evaluate
step 91400, training accuracy 1, 3.73578 msec to evaluate
step 91500, training accuracy 0.96, 4.44317 msec to evaluate
step 91600, training accuracy 0.94, 3.81398 msec to evaluate
step 91700, training accuracy 1, 3.78394 msec to evaluate
step 91800, training accuracy 0.98, 4.02522 msec to evaluate
step 91900, training accuracy 0.94, 4.63271 msec to evaluate
test accuracy 0.9713
step 92000, training accuracy 1, 3.8178 msec to evaluate
step 92100, training accuracy 0.98, 3.76701 msec to evaluate
step 92200, training accuracy 1, 5.3401 msec to evaluate
step 92300, training accuracy 1, 4.03476 msec to evaluate
step 92400, training accuracy 0.96, 4.18162 msec to evaluate
step 92500, training accuracy 0.98, 4.0524 msec to evaluate
step 92600, training accuracy 0.96, 3.84021 msec to evaluate
step 92700, training accuracy 0.98, 4.20451 msec to evaluate
step 92800, training accuracy 1, 4.08363 msec to evaluate
step 92900, training accuracy 0.96, 4.17757 msec to evaluate
test accuracy 0.9684
step 93000, training accuracy 1, 2.70915 msec to evaluate
step 93100, training accuracy 0.98, 4.46749 msec to evaluate
step 93200, training accuracy 0.92, 4.67968 msec to evaluate
step 93300, training accuracy 0.98, 3.88312 msec to evaluate
step 93400, training accuracy 1, 3.86047 msec to evaluate
step 93500, training accuracy 0.98, 5.08761 msec to evaluate
step 93600, training accuracy 0.98, 4.01258 msec to evaluate
step 93700, training accuracy 0.94, 4.83537 msec to evaluate
step 93800, training accuracy 1, 3.90363 msec to evaluate
step 93900, training accuracy 0.98, 4.29535 msec to evaluate
test accuracy 0.9715
step 94000, training accuracy 0.96, 4.47011 msec to evaluate
step 94100, training accuracy 0.98, 3.6509 msec to evaluate
step 94200, training accuracy 1, 3.76272 msec to evaluate
step 94300, training accuracy 0.94, 4.00734 msec to evaluate
step 94400, training accuracy 1, 3.44896 msec to evaluate
step 94500, training accuracy 1, 3.98588 msec to evaluate
step 94600, training accuracy 0.98, 3.43943 msec to evaluate
step 94700, training accuracy 1, 3.79324 msec to evaluate
step 94800, training accuracy 0.96, 4.05622 msec to evaluate
step 94900, training accuracy 0.98, 3.71099 msec to evaluate
test accuracy 0.9676
step 95000, training accuracy 1, 3.92032 msec to evaluate
step 95100, training accuracy 1, 4.64463 msec to evaluate
step 95200, training accuracy 0.98, 4.1728 msec to evaluate
step 95300, training accuracy 1, 4.45533 msec to evaluate
step 95400, training accuracy 0.98, 3.90959 msec to evaluate
step 95500, training accuracy 1, 4.26936 msec to evaluate
step 95600, training accuracy 0.98, 4.25053 msec to evaluate
step 95700, training accuracy 0.98, 3.82996 msec to evaluate
step 95800, training accuracy 1, 3.91483 msec to evaluate
step 95900, training accuracy 1, 3.59893 msec to evaluate
test accuracy 0.9717
step 96000, training accuracy 0.94, 3.95966 msec to evaluate
step 96100, training accuracy 0.98, 3.74651 msec to evaluate
step 96200, training accuracy 0.96, 4.16636 msec to evaluate
step 96300, training accuracy 0.98, 4.31848 msec to evaluate
step 96400, training accuracy 1, 4.05693 msec to evaluate
step 96500, training accuracy 1, 4.05431 msec to evaluate
step 96600, training accuracy 1, 4.13322 msec to evaluate
step 96700, training accuracy 1, 3.87263 msec to evaluate
step 96800, training accuracy 1, 4.01306 msec to evaluate
step 96900, training accuracy 1, 4.10891 msec to evaluate
test accuracy 0.9718
step 97000, training accuracy 1, 4.92764 msec to evaluate
step 97100, training accuracy 0.96, 4.04477 msec to evaluate
step 97200, training accuracy 1, 3.72863 msec to evaluate
step 97300, training accuracy 0.96, 4.07171 msec to evaluate
step 97400, training accuracy 0.98, 4.03166 msec to evaluate
step 97500, training accuracy 1, 4.10986 msec to evaluate
step 97600, training accuracy 0.94, 3.76678 msec to evaluate
step 97700, training accuracy 0.92, 4.50087 msec to evaluate
step 97800, training accuracy 1, 4.10891 msec to evaluate
step 97900, training accuracy 1, 3.54648 msec to evaluate
test accuracy 0.9712
step 98000, training accuracy 0.98, 3.09181 msec to evaluate
step 98100, training accuracy 0.96, 4.3366 msec to evaluate
step 98200, training accuracy 1, 4.4055 msec to evaluate
step 98300, training accuracy 0.92, 4.24123 msec to evaluate
step 98400, training accuracy 1, 4.67587 msec to evaluate
step 98500, training accuracy 1, 4.61507 msec to evaluate
step 98600, training accuracy 0.96, 4.27485 msec to evaluate
step 98700, training accuracy 0.98, 4.24671 msec to evaluate
step 98800, training accuracy 0.98, 4.09937 msec to evaluate
step 98900, training accuracy 0.96, 4.01163 msec to evaluate
test accuracy 0.9738
step 99000, training accuracy 0.96, 7.09534 msec to evaluate
step 99100, training accuracy 1, 3.74985 msec to evaluate
step 99200, training accuracy 0.96, 3.53718 msec to evaluate
step 99300, training accuracy 1, 4.46868 msec to evaluate
step 99400, training accuracy 0.96, 3.87073 msec to evaluate
step 99500, training accuracy 0.98, 3.99375 msec to evaluate
step 99600, training accuracy 0.9, 3.75724 msec to evaluate
step 99700, training accuracy 1, 4.48155 msec to evaluate
step 99800, training accuracy 0.98, 3.99947 msec to evaluate
step 99900, training accuracy 0.94, 3.97348 msec to evaluate
test accuracy 0.9724
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
