NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.14, 36.1078 msec to evaluate
step 82200, training accuracy 1, 3.96967 msec to evaluate
step 82300, training accuracy 0.98, 3.70479 msec to evaluate
step 82400, training accuracy 1, 3.97325 msec to evaluate
step 82500, training accuracy 0.94, 3.43394 msec to evaluate
step 82600, training accuracy 0.98, 3.82829 msec to evaluate
step 82700, training accuracy 0.96, 4.10986 msec to evaluate
step 82800, training accuracy 0.98, 3.57485 msec to evaluate
step 82900, training accuracy 0.98, 3.82733 msec to evaluate
test accuracy 0.9709
step 83000, training accuracy 1, 3.73363 msec to evaluate
step 83100, training accuracy 1, 3.99446 msec to evaluate
step 83200, training accuracy 0.98, 3.68738 msec to evaluate
step 83300, training accuracy 1, 3.90601 msec to evaluate
step 83400, training accuracy 0.96, 4.02522 msec to evaluate
step 83500, training accuracy 0.94, 3.87335 msec to evaluate
step 83600, training accuracy 1, 4.46177 msec to evaluate
step 83700, training accuracy 0.98, 3.5696 msec to evaluate
step 83800, training accuracy 1, 4.79484 msec to evaluate
step 83900, training accuracy 1, 3.77059 msec to evaluate
test accuracy 0.9733
step 84000, training accuracy 1, 4.14586 msec to evaluate
step 84100, training accuracy 0.98, 4.60243 msec to evaluate
step 84200, training accuracy 0.98, 4.38166 msec to evaluate
step 84300, training accuracy 0.96, 3.95751 msec to evaluate
step 84400, training accuracy 0.9, 4.01378 msec to evaluate
step 84500, training accuracy 0.94, 4.08483 msec to evaluate
step 84600, training accuracy 0.96, 4.21453 msec to evaluate
step 84700, training accuracy 0.98, 6.6812 msec to evaluate
step 84800, training accuracy 0.98, 3.74103 msec to evaluate
step 84900, training accuracy 1, 4.22716 msec to evaluate
test accuracy 0.9716
step 85000, training accuracy 0.98, 4.28772 msec to evaluate
step 85100, training accuracy 1, 4.40764 msec to evaluate
step 85200, training accuracy 0.98, 3.99494 msec to evaluate
step 85300, training accuracy 0.9, 4.1604 msec to evaluate
step 85400, training accuracy 1, 3.73769 msec to evaluate
step 85500, training accuracy 0.96, 3.82638 msec to evaluate
step 85600, training accuracy 0.96, 4.89378 msec to evaluate
step 85700, training accuracy 0.94, 4.21476 msec to evaluate
step 85800, training accuracy 0.98, 3.32403 msec to evaluate
step 85900, training accuracy 0.98, 4.31204 msec to evaluate
test accuracy 0.9664
step 86000, training accuracy 1, 3.23439 msec to evaluate
step 86100, training accuracy 0.96, 4.70734 msec to evaluate
step 86200, training accuracy 1, 3.83711 msec to evaluate
step 86300, training accuracy 1, 4.06146 msec to evaluate
step 86400, training accuracy 1, 3.69215 msec to evaluate
step 86500, training accuracy 1, 3.92175 msec to evaluate
step 86600, training accuracy 1, 4.07434 msec to evaluate
step 86700, training accuracy 0.98, 4.56285 msec to evaluate
step 86800, training accuracy 1, 3.72553 msec to evaluate
step 86900, training accuracy 0.96, 3.62897 msec to evaluate
test accuracy 0.9716
step 87000, training accuracy 1, 3.55959 msec to evaluate
step 87100, training accuracy 1, 4.06814 msec to evaluate
step 87200, training accuracy 0.98, 3.81589 msec to evaluate
step 87300, training accuracy 1, 4.3211 msec to evaluate
step 87400, training accuracy 0.98, 4.39286 msec to evaluate
step 87500, training accuracy 1, 3.88432 msec to evaluate
step 87600, training accuracy 0.98, 4.15349 msec to evaluate
step 87700, training accuracy 1, 4.00805 msec to evaluate
step 87800, training accuracy 0.96, 5.03969 msec to evaluate
step 87900, training accuracy 0.98, 3.97682 msec to evaluate
test accuracy 0.9724
step 88000, training accuracy 0.98, 4.70519 msec to evaluate
step 88100, training accuracy 0.96, 3.99828 msec to evaluate
step 88200, training accuracy 1, 3.89743 msec to evaluate
step 88300, training accuracy 0.96, 4.02617 msec to evaluate
step 88400, training accuracy 0.98, 3.76105 msec to evaluate
step 88500, training accuracy 1, 4.13632 msec to evaluate
step 88600, training accuracy 1, 5.02181 msec to evaluate
step 88700, training accuracy 0.98, 3.88193 msec to evaluate
step 88800, training accuracy 0.98, 3.92675 msec to evaluate
step 88900, training accuracy 0.98, 3.60465 msec to evaluate
test accuracy 0.9704
step 89000, training accuracy 0.98, 4.77028 msec to evaluate
step 89100, training accuracy 1, 4.53162 msec to evaluate
step 89200, training accuracy 1, 3.71051 msec to evaluate
step 89300, training accuracy 0.98, 4.08888 msec to evaluate
step 89400, training accuracy 0.98, 3.88765 msec to evaluate
step 89500, training accuracy 1, 3.56388 msec to evaluate
step 89600, training accuracy 0.96, 4.57978 msec to evaluate
step 89700, training accuracy 0.98, 4.51708 msec to evaluate
step 89800, training accuracy 1, 3.46613 msec to evaluate
step 89900, training accuracy 1, 3.51977 msec to evaluate
test accuracy 0.9734
step 90000, training accuracy 1, 3.60918 msec to evaluate
step 90100, training accuracy 1, 4.6823 msec to evaluate
step 90200, training accuracy 1, 3.61466 msec to evaluate
step 90300, training accuracy 0.98, 4.24504 msec to evaluate
step 90400, training accuracy 0.98, 3.84521 msec to evaluate
step 90500, training accuracy 0.98, 4.68421 msec to evaluate
step 90600, training accuracy 0.96, 3.613 msec to evaluate
step 90700, training accuracy 1, 4.47011 msec to evaluate
step 90800, training accuracy 0.92, 4.36211 msec to evaluate
step 90900, training accuracy 0.94, 3.83282 msec to evaluate
test accuracy 0.9742
step 91000, training accuracy 1, 3.546 msec to evaluate
step 91100, training accuracy 0.96, 5.36418 msec to evaluate
step 91200, training accuracy 0.92, 3.81041 msec to evaluate
step 91300, training accuracy 1, 4.58455 msec to evaluate
step 91400, training accuracy 0.94, 4.6103 msec to evaluate
step 91500, training accuracy 0.96, 4.30179 msec to evaluate
step 91600, training accuracy 1, 3.48711 msec to evaluate
step 91700, training accuracy 0.98, 4.36282 msec to evaluate
step 91800, training accuracy 1, 3.75295 msec to evaluate
step 91900, training accuracy 0.98, 4.32968 msec to evaluate
test accuracy 0.9734
step 92000, training accuracy 1, 3.5727 msec to evaluate
step 92100, training accuracy 0.98, 4.43387 msec to evaluate
step 92200, training accuracy 0.98, 3.94297 msec to evaluate
step 92300, training accuracy 0.98, 3.75462 msec to evaluate
step 92400, training accuracy 0.98, 4.40741 msec to evaluate
step 92500, training accuracy 1, 4.19998 msec to evaluate
step 92600, training accuracy 0.98, 3.74365 msec to evaluate
step 92700, training accuracy 1, 4.3726 msec to evaluate
step 92800, training accuracy 1, 3.95942 msec to evaluate
step 92900, training accuracy 0.98, 3.84521 msec to evaluate
test accuracy 0.9696
step 93000, training accuracy 1, 3.28946 msec to evaluate
step 93100, training accuracy 1, 4.85802 msec to evaluate
step 93200, training accuracy 0.98, 4.09651 msec to evaluate
step 93300, training accuracy 0.98, 3.99518 msec to evaluate
step 93400, training accuracy 1, 3.68118 msec to evaluate
step 93500, training accuracy 0.92, 3.57437 msec to evaluate
step 93600, training accuracy 0.94, 4.07553 msec to evaluate
step 93700, training accuracy 0.98, 3.81923 msec to evaluate
step 93800, training accuracy 1, 3.91912 msec to evaluate
step 93900, training accuracy 0.98, 3.74484 msec to evaluate
test accuracy 0.9678
step 94000, training accuracy 1, 3.79062 msec to evaluate
step 94100, training accuracy 1, 4.21834 msec to evaluate
step 94200, training accuracy 0.98, 3.968 msec to evaluate
step 94300, training accuracy 1, 3.63922 msec to evaluate
step 94400, training accuracy 0.98, 5.21755 msec to evaluate
step 94500, training accuracy 0.96, 4.25887 msec to evaluate
step 94600, training accuracy 0.98, 4.23765 msec to evaluate
step 94700, training accuracy 1, 4.1399 msec to evaluate
step 94800, training accuracy 0.98, 3.98231 msec to evaluate
step 94900, training accuracy 0.98, 3.90577 msec to evaluate
test accuracy 0.9695
step 95000, training accuracy 1, 3.72744 msec to evaluate
step 95100, training accuracy 0.94, 4.28152 msec to evaluate
step 95200, training accuracy 0.96, 4.38213 msec to evaluate
step 95300, training accuracy 0.96, 3.84378 msec to evaluate
step 95400, training accuracy 0.98, 4.01998 msec to evaluate
step 95500, training accuracy 0.98, 5.01394 msec to evaluate
step 95600, training accuracy 0.98, 3.57199 msec to evaluate
step 95700, training accuracy 0.98, 4.41837 msec to evaluate
step 95800, training accuracy 0.98, 4.16255 msec to evaluate
step 95900, training accuracy 1, 4.04596 msec to evaluate
test accuracy 0.9704
step 96000, training accuracy 0.96, 3.1352 msec to evaluate
step 96100, training accuracy 0.98, 4.11963 msec to evaluate
step 96200, training accuracy 0.96, 3.95107 msec to evaluate
step 96300, training accuracy 0.98, 3.89481 msec to evaluate
step 96400, training accuracy 0.98, 3.92509 msec to evaluate
step 96500, training accuracy 1, 4.02594 msec to evaluate
step 96600, training accuracy 0.96, 5.11241 msec to evaluate
step 96700, training accuracy 0.96, 3.85714 msec to evaluate
step 96800, training accuracy 1, 5.26214 msec to evaluate
step 96900, training accuracy 0.96, 4.46081 msec to evaluate
test accuracy 0.9726
step 97000, training accuracy 1, 3.97992 msec to evaluate
step 97100, training accuracy 1, 4.10748 msec to evaluate
step 97200, training accuracy 0.98, 4.02164 msec to evaluate
step 97300, training accuracy 0.98, 3.97348 msec to evaluate
step 97400, training accuracy 0.98, 3.68977 msec to evaluate
step 97500, training accuracy 0.96, 4.20952 msec to evaluate
step 97600, training accuracy 0.94, 5.08213 msec to evaluate
step 97700, training accuracy 0.98, 3.9928 msec to evaluate
step 97800, training accuracy 1, 3.39699 msec to evaluate
step 97900, training accuracy 1, 3.20935 msec to evaluate
test accuracy 0.9684
step 98000, training accuracy 0.98, 3.83759 msec to evaluate
step 98100, training accuracy 0.98, 5.6231 msec to evaluate
step 98200, training accuracy 0.98, 4.2057 msec to evaluate
step 98300, training accuracy 1, 3.87669 msec to evaluate
step 98400, training accuracy 1, 4.02379 msec to evaluate
step 98500, training accuracy 0.96, 4.02284 msec to evaluate
step 98600, training accuracy 1, 4.34494 msec to evaluate
step 98700, training accuracy 1, 4.17137 msec to evaluate
step 98800, training accuracy 0.98, 3.91078 msec to evaluate
step 98900, training accuracy 0.96, 4.47822 msec to evaluate
test accuracy 0.9721
step 99000, training accuracy 1, 3.99899 msec to evaluate
step 99100, training accuracy 0.9, 3.77202 msec to evaluate
step 99200, training accuracy 0.98, 4.10318 msec to evaluate
step 99300, training accuracy 0.98, 3.80039 msec to evaluate
step 99400, training accuracy 0.98, 3.97086 msec to evaluate
step 99500, training accuracy 0.96, 3.96705 msec to evaluate
step 99600, training accuracy 1, 3.72529 msec to evaluate
step 99700, training accuracy 0.98, 4.50945 msec to evaluate
step 99800, training accuracy 0.94, 3.90744 msec to evaluate
step 99900, training accuracy 1, 4.06528 msec to evaluate
test accuracy 0.9726
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
