NUM_KERNELS 5
FC1_SIZE 845
FC2_SIZE 100
Extracting /tmp/tensorflow/mnist/input_data/train-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/train-labels-idx1-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-images-idx3-ubyte.gz
Extracting /tmp/tensorflow/mnist/input_data/t10k-labels-idx1-ubyte.gz
tf.trainable_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>]
tf.all_variables [<tf.Variable 'W_conv1:0' shape=(5, 5, 1, 5) dtype=float32_ref>, <tf.Variable 'batch_normalization/gamma:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/beta:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_mean:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'batch_normalization/moving_variance:0' shape=(845,) dtype=float32_ref>, <tf.Variable 'W_fc1:0' shape=(845, 100) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/gamma:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/beta:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_mean:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'batch_normalization_1/moving_variance:0' shape=(100,) dtype=float32_ref>, <tf.Variable 'W_fc2:0' shape=(100, 10) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/gamma:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/beta:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_mean:0' shape=(10,) dtype=float32_ref>, <tf.Variable 'batch_normalization_2/moving_variance:0' shape=(10,) dtype=float32_ref>]
step 0, training accuracy 0.1, 37.0855 msec to evaluate
step 82100, training accuracy 0.98, 4.04882 msec to evaluate
step 82200, training accuracy 0.98, 4.09245 msec to evaluate
step 82300, training accuracy 1, 4.143 msec to evaluate
step 82400, training accuracy 0.98, 4.4837 msec to evaluate
step 82500, training accuracy 0.96, 3.33738 msec to evaluate
step 82600, training accuracy 1, 4.37927 msec to evaluate
step 82700, training accuracy 0.98, 3.59559 msec to evaluate
step 82800, training accuracy 1, 3.95298 msec to evaluate
step 82900, training accuracy 0.98, 4.16446 msec to evaluate
test accuracy 0.9701
step 83000, training accuracy 1, 3.49522 msec to evaluate
step 83100, training accuracy 1, 3.98207 msec to evaluate
step 83200, training accuracy 1, 4.55952 msec to evaluate
step 83300, training accuracy 0.96, 4.00281 msec to evaluate
step 83400, training accuracy 0.92, 3.74699 msec to evaluate
step 83500, training accuracy 0.98, 3.6366 msec to evaluate
step 83600, training accuracy 1, 4.50683 msec to evaluate
step 83700, training accuracy 1, 4.07004 msec to evaluate
step 83800, training accuracy 1, 4.65393 msec to evaluate
step 83900, training accuracy 0.96, 3.83639 msec to evaluate
test accuracy 0.9713
step 84000, training accuracy 0.96, 4.19068 msec to evaluate
step 84100, training accuracy 0.98, 4.43482 msec to evaluate
step 84200, training accuracy 0.96, 4.01688 msec to evaluate
step 84300, training accuracy 0.94, 4.20713 msec to evaluate
step 84400, training accuracy 0.98, 4.40764 msec to evaluate
step 84500, training accuracy 1, 4.09675 msec to evaluate
step 84600, training accuracy 0.98, 4.54378 msec to evaluate
step 84700, training accuracy 1, 3.66402 msec to evaluate
step 84800, training accuracy 0.98, 4.59146 msec to evaluate
step 84900, training accuracy 0.96, 4.18758 msec to evaluate
test accuracy 0.9701
step 85000, training accuracy 0.98, 3.83568 msec to evaluate
step 85100, training accuracy 1, 3.73125 msec to evaluate
step 85200, training accuracy 1, 4.22907 msec to evaluate
step 85300, training accuracy 0.94, 3.86667 msec to evaluate
step 85400, training accuracy 0.96, 4.05097 msec to evaluate
step 85500, training accuracy 0.98, 4.48132 msec to evaluate
step 85600, training accuracy 1, 3.7744 msec to evaluate
step 85700, training accuracy 0.96, 4.04382 msec to evaluate
step 85800, training accuracy 1, 3.54242 msec to evaluate
step 85900, training accuracy 1, 4.11534 msec to evaluate
test accuracy 0.9684
step 86000, training accuracy 1, 2.65384 msec to evaluate
step 86100, training accuracy 0.98, 3.84212 msec to evaluate
step 86200, training accuracy 0.98, 4.64725 msec to evaluate
step 86300, training accuracy 1, 3.63469 msec to evaluate
step 86400, training accuracy 0.98, 4.00758 msec to evaluate
step 86500, training accuracy 0.94, 4.53067 msec to evaluate
step 86600, training accuracy 1, 4.03285 msec to evaluate
step 86700, training accuracy 0.96, 3.76344 msec to evaluate
step 86800, training accuracy 1, 4.0307 msec to evaluate
step 86900, training accuracy 0.98, 3.47376 msec to evaluate
test accuracy 0.9708
step 87000, training accuracy 1, 3.66092 msec to evaluate
step 87100, training accuracy 0.98, 4.2088 msec to evaluate
step 87200, training accuracy 1, 4.14395 msec to evaluate
step 87300, training accuracy 0.98, 3.73411 msec to evaluate
step 87400, training accuracy 1, 4.03738 msec to evaluate
step 87500, training accuracy 0.96, 4.26936 msec to evaluate
step 87600, training accuracy 0.98, 4.83632 msec to evaluate
step 87700, training accuracy 1, 6.109 msec to evaluate
step 87800, training accuracy 1, 4.03309 msec to evaluate
step 87900, training accuracy 1, 3.85308 msec to evaluate
test accuracy 0.9663
step 88000, training accuracy 0.98, 4.32944 msec to evaluate
step 88100, training accuracy 0.96, 4.076 msec to evaluate
step 88200, training accuracy 0.98, 4.45366 msec to evaluate
step 88300, training accuracy 1, 3.90291 msec to evaluate
step 88400, training accuracy 1, 4.24743 msec to evaluate
step 88500, training accuracy 1, 4.46868 msec to evaluate
step 88600, training accuracy 0.98, 3.44229 msec to evaluate
step 88700, training accuracy 0.98, 5.17273 msec to evaluate
step 88800, training accuracy 1, 4.07267 msec to evaluate
step 88900, training accuracy 0.98, 3.77035 msec to evaluate
test accuracy 0.9676
step 89000, training accuracy 1, 2.5413 msec to evaluate
step 89100, training accuracy 1, 3.24893 msec to evaluate
step 89200, training accuracy 0.98, 3.95036 msec to evaluate
step 89300, training accuracy 0.96, 4.25172 msec to evaluate
step 89400, training accuracy 1, 4.06528 msec to evaluate
step 89500, training accuracy 0.98, 4.14062 msec to evaluate
step 89600, training accuracy 0.94, 4.16565 msec to evaluate
step 89700, training accuracy 1, 4.08983 msec to evaluate
step 89800, training accuracy 1, 4.15397 msec to evaluate
step 89900, training accuracy 0.96, 4.66132 msec to evaluate
test accuracy 0.9713
step 90000, training accuracy 1, 3.96967 msec to evaluate
step 90100, training accuracy 0.98, 4.50444 msec to evaluate
step 90200, training accuracy 1, 3.75867 msec to evaluate
step 90300, training accuracy 1, 4.44388 msec to evaluate
step 90400, training accuracy 0.96, 3.82686 msec to evaluate
step 90500, training accuracy 0.98, 4.19021 msec to evaluate
step 90600, training accuracy 0.98, 4.48585 msec to evaluate
step 90700, training accuracy 0.96, 4.72331 msec to evaluate
step 90800, training accuracy 0.98, 4.6041 msec to evaluate
step 90900, training accuracy 0.98, 3.9854 msec to evaluate
test accuracy 0.976
step 91000, training accuracy 0.98, 4.38571 msec to evaluate
step 91100, training accuracy 0.98, 4.30083 msec to evaluate
step 91200, training accuracy 0.94, 3.83878 msec to evaluate
step 91300, training accuracy 0.96, 3.46732 msec to evaluate
step 91400, training accuracy 0.96, 3.8166 msec to evaluate
step 91500, training accuracy 1, 4.91476 msec to evaluate
step 91600, training accuracy 0.94, 3.91436 msec to evaluate
step 91700, training accuracy 0.96, 3.80754 msec to evaluate
step 91800, training accuracy 0.92, 4.26006 msec to evaluate
step 91900, training accuracy 1, 4.03285 msec to evaluate
test accuracy 0.965
step 92000, training accuracy 0.98, 3.59559 msec to evaluate
step 92100, training accuracy 1, 4.77123 msec to evaluate
step 92200, training accuracy 1, 4.44603 msec to evaluate
step 92300, training accuracy 0.98, 3.99423 msec to evaluate
step 92400, training accuracy 1, 3.89814 msec to evaluate
step 92500, training accuracy 0.98, 5.826 msec to evaluate
step 92600, training accuracy 1, 4.41623 msec to evaluate
step 92700, training accuracy 0.98, 4.63033 msec to evaluate
step 92800, training accuracy 0.98, 3.82853 msec to evaluate
step 92900, training accuracy 1, 3.45778 msec to evaluate
test accuracy 0.9668
step 93000, training accuracy 0.98, 3.37648 msec to evaluate
step 93100, training accuracy 0.98, 4.56381 msec to evaluate
step 93200, training accuracy 1, 4.35305 msec to evaluate
step 93300, training accuracy 0.98, 4.05955 msec to evaluate
step 93400, training accuracy 0.98, 3.72362 msec to evaluate
step 93500, training accuracy 1, 3.6664 msec to evaluate
step 93600, training accuracy 0.98, 4.31919 msec to evaluate
step 93700, training accuracy 1, 3.63636 msec to evaluate
step 93800, training accuracy 1, 3.94535 msec to evaluate
step 93900, training accuracy 1, 3.94845 msec to evaluate
test accuracy 0.9715
step 94000, training accuracy 0.98, 4.14944 msec to evaluate
step 94100, training accuracy 0.98, 4.18639 msec to evaluate
step 94200, training accuracy 1, 4.11677 msec to evaluate
step 94300, training accuracy 1, 4.09293 msec to evaluate
step 94400, training accuracy 0.98, 3.85189 msec to evaluate
step 94500, training accuracy 0.98, 3.83878 msec to evaluate
step 94600, training accuracy 1, 3.54266 msec to evaluate
step 94700, training accuracy 0.98, 3.89028 msec to evaluate
step 94800, training accuracy 1, 4.45461 msec to evaluate
step 94900, training accuracy 1, 4.09341 msec to evaluate
test accuracy 0.9718
step 95000, training accuracy 0.98, 3.96562 msec to evaluate
step 95100, training accuracy 1, 4.11892 msec to evaluate
step 95200, training accuracy 0.98, 3.93653 msec to evaluate
step 95300, training accuracy 0.98, 3.94273 msec to evaluate
step 95400, training accuracy 0.98, 5.24759 msec to evaluate
step 95500, training accuracy 0.96, 3.649 msec to evaluate
step 95600, training accuracy 1, 4.92716 msec to evaluate
step 95700, training accuracy 1, 3.65663 msec to evaluate
step 95800, training accuracy 0.94, 3.87168 msec to evaluate
step 95900, training accuracy 1, 3.46136 msec to evaluate
test accuracy 0.9719
step 96000, training accuracy 0.96, 4.49324 msec to evaluate
step 96100, training accuracy 0.98, 4.51159 msec to evaluate
step 96200, training accuracy 1, 4.18806 msec to evaluate
step 96300, training accuracy 0.98, 3.96061 msec to evaluate
step 96400, training accuracy 0.96, 5.35131 msec to evaluate
step 96500, training accuracy 1, 4.06051 msec to evaluate
step 96600, training accuracy 0.96, 3.93391 msec to evaluate
step 96700, training accuracy 1, 4.0009 msec to evaluate
step 96800, training accuracy 0.98, 3.45182 msec to evaluate
step 96900, training accuracy 0.98, 3.70741 msec to evaluate
test accuracy 0.9687
step 97000, training accuracy 0.96, 3.44372 msec to evaluate
step 97100, training accuracy 0.98, 4.40359 msec to evaluate
step 97200, training accuracy 0.98, 4.03428 msec to evaluate
step 97300, training accuracy 0.98, 4.72856 msec to evaluate
step 97400, training accuracy 0.98, 3.56054 msec to evaluate
step 97500, training accuracy 1, 3.7539 msec to evaluate
step 97600, training accuracy 1, 3.54505 msec to evaluate
step 97700, training accuracy 1, 6.13737 msec to evaluate
step 97800, training accuracy 1, 4.22096 msec to evaluate
step 97900, training accuracy 0.98, 4.16017 msec to evaluate
test accuracy 0.976
step 98000, training accuracy 0.96, 3.34525 msec to evaluate
step 98100, training accuracy 1, 4.21047 msec to evaluate
step 98200, training accuracy 1, 3.71718 msec to evaluate
step 98300, training accuracy 0.98, 4.19641 msec to evaluate
step 98400, training accuracy 0.98, 3.99518 msec to evaluate
step 98500, training accuracy 0.96, 3.83282 msec to evaluate
step 98600, training accuracy 1, 3.95703 msec to evaluate
step 98700, training accuracy 0.98, 3.68524 msec to evaluate
step 98800, training accuracy 0.98, 3.98231 msec to evaluate
step 98900, training accuracy 0.96, 3.9022 msec to evaluate
test accuracy 0.972
step 99000, training accuracy 0.98, 3.87621 msec to evaluate
step 99100, training accuracy 0.96, 4.68111 msec to evaluate
step 99200, training accuracy 1, 4.0381 msec to evaluate
step 99300, training accuracy 0.96, 3.84808 msec to evaluate
step 99400, training accuracy 0.98, 4.18162 msec to evaluate
step 99500, training accuracy 0.98, 3.79896 msec to evaluate
step 99600, training accuracy 0.98, 4.49347 msec to evaluate
step 99700, training accuracy 0.98, 3.92532 msec to evaluate
step 99800, training accuracy 0.98, 3.84521 msec to evaluate
step 99900, training accuracy 1, 3.95155 msec to evaluate
test accuracy 0.9676
Training finished. Saving variables.
saving W_conv1.txt
saving batch_normalization_gamma.txt
saving batch_normalization_beta.txt
saving W_fc1.txt
saving batch_normalization_1_gamma.txt
saving batch_normalization_1_beta.txt
saving W_fc2.txt
saving batch_normalization_2_gamma.txt
saving batch_normalization_2_beta.txt
